Year,Month,Operating_Airline,Passenger_Count
2016,03,Aeromexico,43178
2016,03,Air Canada,115150
2016,03,Air China,31250
2016,03,Air France,41092
2016,03,Air India Limited,10606
2016,03,Air New Zealand,35782
2016,03,Alaska Airlines,252346
2016,03,All Nippon Airways,27598
2016,03,American Airlines,722236
2016,03,Asiana Airlines,28210
2016,03,British Airways,75652
2016,03,"COPA Airlines, Inc.",15792
2016,03,Cathay Pacific,80118
2016,03,China Airlines,38774
2016,03,China Eastern,24260
2016,03,China Southern,24164
2016,03,Compass Airlines,77576
2016,03,Delta Air Lines,578664
2016,03,EVA Airways,68080
2016,03,Emirates,50526
2016,03,Etihad Airways,24212
2016,03,Frontier Airlines,112174
2016,03,Hawaiian Airlines,62100
2016,03,Japan Airlines,25144
2016,03,JetBlue Airways,246812
2016,03,KLM Royal Dutch Airlines,32254
2016,03,Korean Air Lines,31112
2016,03,Lufthansa German Airlines,87370
2016,03,Philippine Airlines,42668
2016,03,Qantas Airways,24930
2016,03,SAS Airlines,23772
2016,03,Singapore Airlines,50720
2016,03,SkyWest Airlines,682906
2016,03,Southwest Airlines,569176
2016,03,Sun Country Airlines,14414
2016,03,Swiss International,23066
2016,03,"TACA International Airlines, S.A.",21182
2016,03,Turkish Airlines,35188
2016,03,United Airlines,2975408
2016,03,Virgin America,779964
2016,03,Virgin Atlantic,46422
2016,04,"Aer Lingus, Ltd.",24710
2016,04,Aeromexico,39198
2016,04,Air Canada,115538
2016,04,Air China,35824
2016,04,Air France,53686
2016,04,Air India Limited,9904
2016,04,Air New Zealand,33606
2016,04,Alaska Airlines,241896
2016,04,All Nippon Airways,26456
2016,04,American Airlines,701058
2016,04,Asiana Airlines,28662
2016,04,British Airways,74634
2016,04,"COPA Airlines, Inc.",14814
2016,04,Cathay Pacific,75208
2016,04,China Airlines,38068
2016,04,China Eastern,21462
2016,04,China Southern,23926
2016,04,Compass Airlines,106582
2016,04,Delta Air Lines,613398
2016,04,EVA Airways,68400
2016,04,Emirates,49066
2016,04,Etihad Airways,24924
2016,04,Frontier Airlines,116724
2016,04,Hawaiian Airlines,65024
2016,04,Japan Airlines,23176
2016,04,JetBlue Airways,258736
2016,04,KLM Royal Dutch Airlines,43576
2016,04,Korean Air Lines,34364
2016,04,Lufthansa German Airlines,82952
2016,04,Philippine Airlines,41264
2016,04,Qantas Airways,26582
2016,04,SAS Airlines,24974
2016,04,Singapore Airlines,50904
2016,04,SkyWest Airlines,655094
2016,04,Southwest Airlines,567492
2016,04,Sun Country Airlines,21298
2016,04,Swiss International,23402
2016,04,"TACA International Airlines, S.A.",18960
2016,04,Turkish Airlines,33098
2016,04,United Airlines,2973222
2016,04,Virgin America,817578
2016,04,Virgin Atlantic,45584
2016,05,"Aer Lingus, Ltd.",26786
2016,05,Aeromexico,42780
2016,05,Air Berlin,8400
2016,05,Air Canada,165548
2016,05,Air China,37946
2016,05,Air France,68584
2016,05,Air India Limited,10418
2016,05,Air New Zealand,35024
2016,05,Alaska Airlines,255190
2016,05,All Nippon Airways,28484
2016,05,American Airlines,780154
2016,05,Asiana Airlines,32162
2016,05,British Airways,80556
2016,05,"COPA Airlines, Inc.",16588
2016,05,Cathay Pacific,84530
2016,05,China Airlines,40654
2016,05,China Eastern,24422
2016,05,China Southern,25540
2016,05,Compass Airlines,77502
2016,05,Delta Air Lines,673278
2016,05,EVA Airways,72510
2016,05,Emirates,51432
2016,05,Etihad Airways,25554
2016,05,Frontier Airlines,122668
2016,05,Hawaiian Airlines,67200
2016,05,Japan Airlines,24146
2016,05,JetBlue Airways,265436
2016,05,KLM Royal Dutch Airlines,54134
2016,05,Korean Air Lines,39318
2016,05,Lufthansa German Airlines,89852
2016,05,Philippine Airlines,46784
2016,05,Qantas Airways,27648
2016,05,SAS Airlines,25968
2016,05,Singapore Airlines,54454
2016,05,SkyWest Airlines,730770
2016,05,Southwest Airlines,604616
2016,05,Sun Country Airlines,31296
2016,05,Swiss International,24898
2016,05,"TACA International Airlines, S.A.",20776
2016,05,Turkish Airlines,35738
2016,05,United Airlines,3268244
2016,05,Virgin America,874248
2016,05,Virgin Atlantic,49214
2016,05,WestJet Airlines,26542
2016,06,"Aer Lingus, Ltd.",30078
2016,06,Aeromexico,49266
2016,06,Air Berlin,19730
2016,06,Air Canada,192572
2016,06,Air China,38392
2016,06,Air France,85574
2016,06,Air India Limited,11258
2016,06,Air New Zealand,32246
2016,06,Air Pacific Limited dba Fiji Airways,5128
2016,06,Alaska Airlines,267598
2016,06,All Nippon Airways,28898
2016,06,American Airlines,832280
2016,06,Asiana Airlines,32914
2016,06,British Airways,79994
2016,06,"COPA Airlines, Inc.",17256
2016,06,Cathay Pacific,87544
2016,06,China Airlines,39104
2016,06,China Eastern,30464
2016,06,China Southern,25898
2016,06,Compass Airlines,102684
2016,06,Delta Air Lines,766924
2016,06,EVA Airways,71600
2016,06,Emirates,52672
2016,06,Etihad Airways,26092
2016,06,Frontier Airlines,122586
2016,06,Hawaiian Airlines,66534
2016,06,Japan Airlines,25706
2016,06,Jazz Aviation,3580
2016,06,JetBlue Airways,263400
2016,06,KLM Royal Dutch Airlines,56390
2016,06,Korean Air Lines,40008
2016,06,Lufthansa German Airlines,91980
2016,06,Philippine Airlines,51240
2016,06,Qantas Airways,31568
2016,06,SAS Airlines,29056
2016,06,Singapore Airlines,55988
2016,06,SkyWest Airlines,708868
2016,06,Southwest Airlines,605432
2016,06,Sun Country Airlines,39756
2016,06,Swiss International,25094
2016,06,"TACA International Airlines, S.A.",21578
2016,06,Turkish Airlines,35758
2016,06,United Airlines,3632084
2016,06,Virgin America,897176
2016,06,Virgin Atlantic,58560
2016,06,WOW Air,18046
2016,06,WestJet Airlines,28324
2016,06,XL Airways France,9372
2016,07,"Aer Lingus, Ltd.",30016
2016,07,Aeromexico,53436
2016,07,Air Berlin,19784
2016,07,Air Canada,210330
2016,07,Air China,36690
2016,07,Air France,92612
2016,07,Air India Limited,12424
2016,07,Air New Zealand,36072
2016,07,Air Pacific Limited dba Fiji Airways,10570
2016,07,Alaska Airlines,281346
2016,07,All Nippon Airways,30028
2016,07,American Airlines,840314
2016,07,Asiana Airlines,33956
2016,07,British Airways,82070
2016,07,"COPA Airlines, Inc.",18416
2016,07,Cathay Pacific,87174
2016,07,China Airlines,41136
2016,07,China Eastern,28094
2016,07,China Southern,25656
2016,07,Compass Airlines,103492
2016,07,Delta Air Lines,817766
2016,07,EVA Airways,69382
2016,07,Emirates,55780
2016,07,Etihad Airways,28156
2016,07,Frontier Airlines,146820
2016,07,Hawaiian Airlines,68556
2016,07,Japan Airlines,26944
2016,07,Jazz Aviation,8978
2016,07,JetBlue Airways,259832
2016,07,KLM Royal Dutch Airlines,54790
2016,07,Korean Air Lines,41112
2016,07,Lufthansa German Airlines,94238
2016,07,Philippine Airlines,56156
2016,07,Qantas Airways,33388
2016,07,SAS Airlines,30198
2016,07,Singapore Airlines,61026
2016,07,SkyWest Airlines,672590
2016,07,Southwest Airlines,612820
2016,07,Sun Country Airlines,48936
2016,07,Swiss International,45334
2016,07,"TACA International Airlines, S.A.",23278
2016,07,Turkish Airlines,30378
2016,07,United Airlines,3884086
2016,07,Virgin America,928294
2016,07,Virgin Atlantic,57820
2016,07,Volaris Airlines,31902
2016,07,WOW Air,28636
2016,07,WestJet Airlines,32802
2016,07,XL Airways France,13834
2016,08,"Aer Lingus, Ltd.",29778
2016,08,Aeromexico,47560
2016,08,Air Berlin,20988
2016,08,Air Canada,212674
2016,08,Air China,56944
2016,08,Air France,94680
2016,08,Air India Limited,11098
2016,08,Air New Zealand,30108
2016,08,Air Pacific Limited dba Fiji Airways,3422
2016,08,Alaska Airlines,264426
2016,08,All Nippon Airways,30158
2016,08,American Airlines,789314
2016,08,Asiana Airlines,33500
2016,08,British Airways,80872
2016,08,"COPA Airlines, Inc.",17690
2016,08,Cathay Pacific,82086
2016,08,China Airlines,42418
2016,08,China Eastern,31220
2016,08,China Southern,24982
2016,08,Compass Airlines,104622
2016,08,Delta Air Lines,755946
2016,08,EVA Airways,70488
2016,08,Emirates,54098
2016,08,Etihad Airways,27492
2016,08,Frontier Airlines,148254
2016,08,Hawaiian Airlines,69210
2016,08,Japan Airlines,26958
2016,08,Jazz Aviation,8752
2016,08,JetBlue Airways,267064
2016,08,KLM Royal Dutch Airlines,56182
2016,08,Korean Air Lines,41084
2016,08,Lufthansa German Airlines,90234
2016,08,Philippine Airlines,45908
2016,08,Qantas Airways,29364
2016,08,SAS Airlines,30020
2016,08,Singapore Airlines,59310
2016,08,SkyWest Airlines,678354
2016,08,Southwest Airlines,635404
2016,08,Sun Country Airlines,42778
2016,08,Swiss International,46052
2016,08,"TACA International Airlines, S.A.",24736
2016,08,Turkish Airlines,37450
2016,08,United Airlines,3883686
2016,08,Virgin America,918752
2016,08,Virgin Atlantic,59202
2016,08,Volaris Airlines,28934
2016,08,WOW Air,29014
2016,08,WestJet Airlines,32676
2016,08,XL Airways France,15334
2016,09,"Aer Lingus, Ltd.",29342
2016,09,Aeromexico,46346
2016,09,Air Berlin,20988
2016,09,Air Canada,169386
2016,09,Air China,48968
2016,09,Air France,77540
2016,09,Air India Limited,10328
2016,09,Air New Zealand,33868
2016,09,Alaska Airlines,256884
2016,09,All Nippon Airways,28200
2016,09,American Airlines,728666
2016,09,Asiana Airlines,30218
2016,09,British Airways,81316
2016,09,"COPA Airlines, Inc.",17114
2016,09,Cathay Pacific,77794
2016,09,China Airlines,36394
2016,09,China Eastern,29954
2016,09,China Southern,22958
2016,09,Compass Airlines,109000
2016,09,Delta Air Lines,566572
2016,09,EVA Airways,59984
2016,09,Emirates,45510
2016,09,Etihad Airways,23348
2016,09,Frontier Airlines,144642
2016,09,Hawaiian Airlines,62790
2016,09,Japan Airlines,25238
2016,09,Jazz Aviation,8134
2016,09,JetBlue Airways,267064
2016,09,KLM Royal Dutch Airlines,52758
2016,09,Korean Air Lines,36334
2016,09,Lufthansa German Airlines,91002
2016,09,Philippine Airlines,34906
2016,09,Qantas Airways,31678
2016,09,SAS Airlines,28384
2016,09,Singapore Airlines,51940
2016,09,SkyWest Airlines,679818
2016,09,Southwest Airlines,625178
2016,09,Sun Country Airlines,29278
2016,09,Swiss International,40482
2016,09,"TACA International Airlines, S.A.",20232
2016,09,Turkish Airlines,34978
2016,09,United Airlines,3330528
2016,09,Virgin America,811768
2016,09,Virgin Atlantic,52334
2016,09,Volaris Airlines,16792
2016,09,WOW Air,24488
2016,09,WestJet Airlines,27696
2016,09,XL Airways France,8398
2016,10,"Aer Lingus, Ltd.",27216
2016,10,Aeromexico,45540
2016,10,Air Berlin,15078
2016,10,Air Canada,159684
2016,10,Air China,49764
2016,10,Air France,61220
2016,10,Air India Limited,11332
2016,10,Air New Zealand,34082
2016,10,Alaska Airlines,253236
2016,10,All Nippon Airways,27062
2016,10,American Airlines,743842
2016,10,Asiana Airlines,32226
2016,10,British Airways,79368
2016,10,"COPA Airlines, Inc.",17108
2016,10,Cathay Pacific,77882
2016,10,China Airlines,37970
2016,10,China Eastern,33696
2016,10,China Southern,24346
2016,10,Compass Airlines,82970
2016,10,Delta Air Lines,635624
2016,10,EVA Airways,64608
2016,10,Emirates,43484
2016,10,Etihad Airways,21618
2016,10,Frontier Airlines,147260
2016,10,Hawaiian Airlines,64922
2016,10,Japan Airlines,24728
2016,10,Jazz Aviation,7676
2016,10,JetBlue Airways,266226
2016,10,KLM Royal Dutch Airlines,46728
2016,10,Korean Air Lines,34382
2016,10,Lufthansa German Airlines,89554
2016,10,Philippine Airlines,39852
2016,10,Qantas Airways,31616
2016,10,SAS Airlines,28234
2016,10,Singapore Airlines,51544
2016,10,SkyWest Airlines,636818
2016,10,Southwest Airlines,633878
2016,10,Sun Country Airlines,26998
2016,10,Swiss International,25272
2016,10,"TACA International Airlines, S.A.",21850
2016,10,Turkish Airlines,32794
2016,10,United Airlines,3432092
2016,10,Virgin America,825350
2016,10,Virgin Atlantic,45460
2016,10,Volaris Airlines,8018
2016,10,WOW Air,22784
2016,10,WestJet Airlines,19872
2016,10,XL Airways France,1130
2016,11,"Aer Lingus, Ltd.",17636
2016,11,Aeromexico,49418
2016,11,Air Canada,110032
2016,11,Air China,46872
2016,11,Air France,33722
2016,11,Air India Limited,14096
2016,11,Air New Zealand,27902
2016,11,Alaska Airlines,257498
2016,11,All Nippon Airways,26912
2016,11,American Airlines,701992
2016,11,Asiana Airlines,32132
2016,11,British Airways,67004
2016,11,"COPA Airlines, Inc.",25008
2016,11,Cathay Pacific,79746
2016,11,China Airlines,38890
2016,11,China Eastern,31746
2016,11,China Southern,23352
2016,11,Compass Airlines,78054
2016,11,Delta Air Lines,562882
2016,11,EVA Airways,66352
2016,11,Emirates,47996
2016,11,Etihad Airways,23044
2016,11,Frontier Airlines,103594
2016,11,Hawaiian Airlines,64464
2016,11,Japan Airlines,22642
2016,11,Jazz Aviation,7938
2016,11,JetBlue Airways,256212
2016,11,KLM Royal Dutch Airlines,32596
2016,11,Korean Air Lines,31630
2016,11,Lufthansa German Airlines,71800
2016,11,Mesa Airlines,92
2016,11,Philippine Airlines,41292
2016,11,Qantas Airways,22932
2016,11,SAS Airlines,23102
2016,11,Singapore Airlines,52808
2016,11,SkyWest Airlines,653980
2016,11,Southwest Airlines,635278
2016,11,Sun Country Airlines,26664
2016,11,Swiss International,22682
2016,11,Swissport USA,1014
2016,11,"TACA International Airlines, S.A.",20394
2016,11,Turkish Airlines,27938
2016,11,United Airlines,3159368
2016,11,Virgin America,826366
2016,11,Virgin Atlantic,34960
2016,11,Volaris Airlines,9708
2016,11,WOW Air,21222
2016,12,"Aer Lingus, Ltd.",17512
2016,12,Aeromexico,53978
2016,12,Air Canada,125020
2016,12,Air China,51502
2016,12,Air France,37432
2016,12,Air India Limited,23052
2016,12,Air New Zealand,31674
2016,12,Air Pacific Limited dba Fiji Airways,8332
2016,12,Alaska Airlines,257650
2016,12,All Nippon Airways,27770
2016,12,American Airlines,662606
2016,12,Asiana Airlines,32514
2016,12,British Airways,67812
2016,12,"COPA Airlines, Inc.",31940
2016,12,Cathay Pacific,86672
2016,12,China Airlines,39702
2016,12,China Eastern,36992
2016,12,China Southern,24822
2016,12,Compass Airlines,72068
2016,12,Delta Air Lines,561960
2016,12,EVA Airways,71002
2016,12,Emirates,50784
2016,12,Etihad Airways,26588
2016,12,Frontier Airlines,95882
2016,12,Hawaiian Airlines,63064
2016,12,Japan Airlines,22540
2016,12,Jazz Aviation,8082
2016,12,JetBlue Airways,246496
2016,12,KLM Royal Dutch Airlines,32884
2016,12,Korean Air Lines,39132
2016,12,Lufthansa German Airlines,80274
2016,12,Philippine Airlines,49190
2016,12,Qantas Airways,30040
2016,12,SAS Airlines,22116
2016,12,Singapore Airlines,56818
2016,12,SkyWest Airlines,657580
2016,12,Southwest Airlines,615480
2016,12,Sun Country Airlines,31616
2016,12,Swiss International,22592
2016,12,Swissport USA,946
2016,12,"TACA International Airlines, S.A.",24752
2016,12,Turkish Airlines,33176
2016,12,United Airlines,3256480
2016,12,Virgin America,814530
2016,12,Virgin Atlantic,40876
2016,12,Volaris Airlines,21060
2016,12,WOW Air,21748
2017,01,"Aer Lingus, Ltd.",16794
2017,01,Aeromexico,46398
2017,01,Air Canada,114144
2017,01,Air China,50154
2017,01,Air France,36190
2017,01,Air India Limited,22300
2017,01,Air New Zealand,35348
2017,01,Air Pacific Limited dba Fiji Airways,8584
2017,01,Alaska Airlines,270056
2017,01,All Nippon Airways,28384
2017,01,American Airlines,545762
2017,01,Asiana Airlines,33064
2017,01,British Airways,70764
2017,01,"COPA Airlines, Inc.",28644
2017,01,Cathay Pacific,85774
2017,01,China Airlines,39636
2017,01,China Eastern,37252
2017,01,China Southern,25308
2017,01,Compass Airlines,92552
2017,01,Delta Air Lines,410042
2017,01,EVA Airways,75254
2017,01,Emirates,51788
2017,01,Etihad Airways,24686
2017,01,Frontier Airlines,88510
2017,01,Hawaiian Airlines,60446
2017,01,Japan Airlines,24320
2017,01,Jazz Aviation,7514
2017,01,JetBlue Airways,274540
2017,01,KLM Royal Dutch Airlines,30988
2017,01,Korean Air Lines,39934
2017,01,Lufthansa German Airlines,75414
2017,01,Philippine Airlines,53362
2017,01,Qantas Airways,36474
2017,01,SAS Airlines,21464
2017,01,Singapore Airlines,58150
2017,01,SkyWest Airlines,665794
2017,01,Southwest Airlines,501926
2017,01,Sun Country Airlines,14412
2017,01,Swiss International,22222
2017,01,"TACA International Airlines, S.A.",23810
2017,01,Turkish Airlines,28922
2017,01,United Airlines,2810118
2017,01,Virgin America,730502
2017,01,Virgin Atlantic,39958
2017,01,Volaris Airlines,19814
2017,01,WOW Air,17898
2017,02,"Aer Lingus, Ltd.",13892
2017,02,Aeromexico,39144
2017,02,Air Canada,111538
2017,02,Air China,41608
2017,02,Air France,28662
2017,02,Air India Limited,19324
2017,02,Air New Zealand,31046
2017,02,Alaska Airlines,225980
2017,02,All Nippon Airways,23556
2017,02,American Airlines,491010
2017,02,Asiana Airlines,30072
2017,02,British Airways,57312
2017,02,"COPA Airlines, Inc.",25458
2017,02,Cathay Pacific,69924
2017,02,China Airlines,34146
2017,02,China Eastern,30040
2017,02,China Southern,21550
2017,02,Compass Airlines,91762
2017,02,Delta Air Lines,371778
2017,02,EVA Airways,61042
2017,02,Emirates,41824
2017,02,Etihad Airways,10076
2017,02,Frontier Airlines,67738
2017,02,Hawaiian Airlines,50856
